22479	29956	7369	28814	16326
12383	20883	7628	582	15261
15507	10625	11366	852	10319
22513	31516	26117	26306	24099
23383	18437	13526	1464	20444
31279	22946	16751	22754	24395
32099	32371	14700	31805	29756
15979	13929	24301	30893	17984
11148	2042	4565	28077	4588
17182	8551	23432	21596	6751
21870	15058	3464	20475	31168
13440	3028	2833	25924	14854
14068	8975	32483	27817	13131
13791	5711	11650	24325	29905
3190	8785	1267	21574	1989
15111	24873	2594	12317	1041
21337	1775	11926	20838	23278
21969	27894	3663	14568	3886
20719	15865	21370	18970	28444
30908	14181	14467	29114	29225
21266	23073	12070	21462	18290
29211	11291	30953	27286	11129
1448	22117	22541	6221	32498
7223	11009	30625	11951	23295
15888	28191	2141	15008	3308
7555	15686	3462	5041	18113
12597	19642	18441	25333	32501
18599	2050	24335	18574	6825
6826	26170	20287	9051	7792
26385	3898	8605	314	16257
23330	11880	24133	15228	13125
10577	24000	21091	21657	25054
29224	20272	15224	2444	3938
20326	5659	15004	14234	17594
25304	8097	31198	25983	13851
1995	15993	14290	25638	29681
32016	9097	2696	26720	14463
14044	13663	3942	23665	2513
7245	30876	22721	27753	13115
247	5780	19340	2768	12174
9010	30901	15536	4905	11433
16477	24437	27789	11296	31529
15982	12682	23036	1491	20762
13504	18356	19416	11874	32309
15220	20710	30618	8345	10613
25860	30518	5971	26391	28543
28492	31059	29635	31896	21453
3223	29571	31215	27779	1658
14174	19886	6858	1215	28533
13429	16142	2913	25310	4616
31240	4888	18756	8378	17848
29867	8763	11160	8737	15609
9828	16214	20935	13765	11845
32251	25065	12100	10981	331
31358	22120	3114	30712	12786
9194	12531	27015	24733	12314
15605	19716	12295	30566	28758
24165	25054	23468	23819	24255
2739	28223	5618	11050	15480
20155	13231	22133	23738	10889
19270	12682	8862	10545	12925
28320	30877	20835	11759	19235
15871	12995	25840	27747	9241
24696	14116	23294	9030	2163
20446	18702	17318	13183	4922
3859	13721	31245	16633	2975
30202	14781	26911	20932	31260
6060	3662	21053	8069	23424
4577	27487	23404	28468	17864
3006	26100	4004	16422	21406
23846	31192	19627	24864	7089
8464	6067	13097	16225	14740
28443	20241	7007	9272	13543
5392	4654	1713	24470	28521
4960	7323	9279	18516	14620
3398	9844	29356	16722	21060
18899	29021	24248	31411	363
18827	7563	22347	14549	19331
22535	23334	13071	32354	30370
15698	31511	6791	30733	10009
16972	16058	31976	31499	18564
19481	21319	208	10732	5318
15849	431	11939	18770	29490
8669	30741	20712	4078	646
10265	30777	31172	30877	24010
9003	28028	25700	9254	27969
13552	30138	11880	25801	16595
26920	32293	19655	8741	2473
20265	4516	8050	829	25871
23702	25038	21036	5794	29135
30096	23323	13047	17765	6865
30672	7238	29444	8611	1221
13453	1109	19985	15214	30691
12845	32731	25930	24732	3190
6638	13227	28962	13534	26021
18502	32654	6209	28098	14970
7945	21207	3371	9568	17125
11037	11620	2711	30587	20357
28880	5580	19650	17116	17575
3340	20148	9087	5814	31177
10081	14653	10970	22190	18128
30219	19514	20002	11417	21867
22087	21918	12099	18073	20853
12719	23902	3450	8118	11978
21600	17989	29883	6867	10560
30702	5610	19308	16084	24919
7709	15614	9707	27958	16673
5768	25386	30916	19177	7722
13991	22827	22165	27248	16711
19372	31015	23648	9175	15508
23551	11842	29677	4316	796
9010	8829	24227	15121	9062
12346	16460	27337	20800	19378
11895	17658	25363	13608	3233
5482	19893	1072	21657	9701
3017	11021	3242	30457	3529
21451	29826	18552	7894	29467
5348	11691	19007	11505	7698
10582	3539	26335	16632	3440
25831	9263	28440	6815	30757
1987	11577	7029	32283	6061
25807	30573	6271	7822	24617
31139	14915	18095	23901	18263
25181	19169	25587	16928	14164
22805	18772	20976	20361	698
4080	21195	12875	22234	3378
8774	23960	499	549	2242
23732	3990	4835	31334	15212
10689	18626	27613	25127	29181
2876	14037	9905	20536	15266
18994	7623	21344	24448	8726
31074	32707	1487	17298	32708
10025	21213	14377	26436	9903
24317	17673	8920	9826	21486
23048	27495	13983	29964	29791
4556	26413	32313	28970	26026
13335	1417	2971	15602	25674
19375	769	26677	13811	10027
9341	8107	29847	30257	13438
13567	21743	17240	29697	5600
12937	2312	15754	27464	2847
16288	30177	24970	21430	8810
19597	25886	886	22335	2066
24621	28748	25849	23018	17627
22850	9373	30276	28758	15001
6469	27518	12962	18348	23247
30052	1827	9860	32584	18470
18919	18746	12054	3867	30138
272	20455	6968	14055	10062
29277	32078	24270	30686	28278
2055	1066	31143	23229	30111
23583	4265	18994	11618	6150
5597	31994	25832	21497	4298
28615	6419	25117	28391	30213
6853	32434	21684	19146	11106
14556	25751	17530	25865	7214
6007	5949	27281	26364	794
21026	6981	22877	10815	784
18016	26882	12922	11633	6727
26042	7123	32668	19337	23233
22046	29446	12183	14540	20505
17193	18243	5333	23623	26416
29945	1958	1935	31335	23232
31271	15763	16229	7152	27240
22226	10742	32433	30062	27772
7115	10551	12734	3609	16353
30399	9899	13528	12465	8264
27743	4280	21788	13586	16554
2905	8213	7896	7309	7327
7948	11724	5765	19724	798
26711	7577	474	4349	6797
22819	28379	9121	24946	14686
18961	11692	11759	1203	7437
26014	31634	28099	20488	2237
14089	32307	19138	24769	4188
25147	18206	30787	13549	24814
12666	10724	11569	3399	13008
30269	23084	31735	16526	19594
20142	2544	20021	12821	79
32689	31923	29796	3116	7504
25473	21026	2910	23369	20349
18126	13118	27656	4997	25893
15707	19000	18135	27728	21304
24521	3371	974	31174	4548
17549	18975	14500	15566	13564
8758	31001	28285	7621	27548
22733	26462	15516	4452	27723
12739	10879	7122	11575	22861
10827	12490	4174	3900	17691
12026	32546	18297	20580	20423
12691	6752	14801	31736	8973
30543	13535	16165	8067	29680
9784	1501	9262	17478	26833
4762	4102	10104	18626	21862
24573	21856	20456	4681	29438
14547	16445	633	4521	687
22514	23617	13771	24998	15185
28077	19871	27340	8277	13818
30406	32481	6150	10689	27912
14431	4502	3549	10440	11843
29502	5409	26953	6043	25813
11451	9891	7124	10293	9062
10115	23489	6989	5971	13989
32619	16390	22229	13331	21659
26071	8143	32283	18984	20775
27102	28177	21505	31846	10053
25801	1017	20201	10396	8915
25429	25994	3896	26741	22807
18684	31321	6505	10505	11758
23318	24667	22408	6887	6921
3617	32278	4060	442	12472
23709	2962	1228	7682	13188
2742	28394	28226	12915	23742
2415	8787	2023	27261	13528
29099	23925	19081	7146	31763
19677	16205	28066	23332	6614
31469	18913	20353	15507	17629
19668	1494	2329	23871	25893
12180	32576	14849	24803	27497
3978	31155	23857	14721	24743
10281	1202	30591	25028	12500
18608	8250	13719	6881	271
19255	16940	27407	7924	10219
29036	18257	24116	28845	28274
14375	8575	4477	27534	9148
25929	32375	15637	24256	30076
30229	21743	28419	20959	11047
27358	23510	27972	4756	23950
10274	13172	20686	6242	21061
475	790	2553	30128	32500
24693	30594	27201	31858	28278
14532	32097	20531	17828	10476
8413	20454	8647	22549	11142
23414	14813	18842	1927	8765
7130	19227	27273	3818	2079
12368	29576	1582	2236	32656
19059	25641	16486	23328	7558
25752	11575	13116	6248	25019
23336	3303	12548	5639	16974
26995	26151	19600	19671	6864
19422	11317	16580	4244	397
2441	2404	27086	28111	27524
7316	22411	23569	12014	30648
7204	22509	29831	28792	13133
25160	17911	21819	28383	23594
7544	6500	5216	17248	15429
2383	18264	7379	31681	16906
19539	10407	1384	26835	28853
15379	7542	24149	9024	23811
27737	27043	2406	31599	29400
5872	7504	25721	5375	17940
8362	19273	26577	9407	28725
937	11693	4219	1034	19039
11644	7267	10415	14158	20640
13989	15579	13643	13212	10681
9	7104	5507	30046	15807
17923	21026	15193	24987	17524
21229	15341	16418	856	8874
7705	8264	888	4063	32660
20927	121	2556	2185	23552
8442	9545	32531	4634	3184
29070	5751	5949	705	3972
30243	8198	20897	12542	13418
31880	17328	28631	16637	14110
25936	10138	31528	21491	15176
15860	28626	32078	18202	1498
31539	10398	29988	10618	19027
73	20601	18147	30790	7733
6269	11123	17193	25362	5186
23044	5339	30318	16294	18389
23419	15222	11817	31802	28070
18061	16271	32516	30317	8079
569	16814	9497	23778	24388
28492	7326	25409	27742	20276
24287	22087	32620	9833	12199
1470	24542	17355	11107	25509
12749	8961	3489	20227	30425
21026	25417	16238	16581	1574
9373	7514	29135	2575	29426
21282	9936	29911	30252	25304
10008	21016	5627	3277	30215
10622	2775	21215	25195	4333
700	25733	12189	13681	21925
16283	13402	1769	1483	4590
2914	29299	1946	10119	12755
22422	3448	29112	12099	9266
21301	29416	9119	17192	9552
6942	22214	18889	8175	24910
9700	4096	24988	9574	27279
7998	11713	10008	14244	9256
15074	7526	2016	20227	10396
15087	14909	20187	22881	11003
30738	21366	11249	21320	24809
16892	20631	26258	6175	2147
13865	5092	4158	15260	19133
24225	12315	27775	3115	27473
11694	24439	9287	19756	15028
4845	3291	8297	24326	16502
30566	32067	7351	17595	29847
4048	14833	6700	6024	24705
19597	21092	4283	6520	25459
14938	31957	21645	27063	5453
25372	15902	8048	6766	8114
6298	17496	8522	13711	27852
20517	10494	17472	29417	21674
9753	7521	88	26028	17231
13787	1603	8837	227	28382
27874	15739	24274	29341	22402
7390	32192	8397	7512	29155
25252	18139	775	24899	18738
8176	243	6547	12555	22693
8771	29538	4519	4742	18616
30484	24830	9032	24881	25729
22777	3018	21754	6221	10140
25294	17368	27397	30192	12148
21205	26111	29106	28538	7116
27118	17853	17717	2483	9031
11575	2382	11691	26711	3454
15422	22729	23841	17105	4999
1698	30969	3006	7863	25752
18913	16207	16414	487	4519
14836	30026	29807	6330	11567
11079	32319	21200	15874	6808
32741	12602	7704	26355	17272
16130	2997	32448	27746	25290
25695	30288	6126	25188	13898
23261	31381	1072	31876	14662
1544	27193	29157	21639	25597
783	9908	18426	20922	11362
17689	4431	10338	25443	12359
15948	7682	7899	27238	14918
2907	12039	27969	30555	17005
16186	25012	28532	16840	21810
25043	14590	20626	27189	12763
11107	20311	31219	7129	20299
18835	8987	23068	5780	5121
13755	15452	6162	929	19288
29607	19206	2444	17617	12559
32352	16247	18932	789	1972
12553	9949	7635	26110	28125
8979	31213	21526	12373	11872
30262	1777	9508	32628	26657
5021	8090	57	18158	14586
18094	9204	23952	2361	1741
800	12128	12054	21605	22793
31620	19157	2864	16171	2846
8958	30273	16970	13876	9432
19663	11598	19298	28838	12228
9700	17985	28068	29701	30421
150	8639	17792	9252	19003
18712	28407	9450	5069	26935
21134	24306	6171	23567	24341
16404	12361	3766	3606	4434
16072	28641	13982	24500	23798
18977	16588	5859	14228	1503
1563	10632	17899	3864	27247
25442	18366	23257	31200	16682
13806	18554	5962	27174	4592
23194	1937	10127	16367	990
26036	30116	22464	872	19353
2698	6281	3353	15250	28394
27441	14727	5810	1097	8071
31165	11219	5414	20529	2741
11106	19157	6491	9366	3057
9502	3611	25006	11130	20373
6310	6445	14708	28855	12597
10663	13720	20169	6069	28488
3952	26225	31793	25044	12964
20241	16896	5734	3076	2279
18862	8420	21332	4325	28075
4421	9691	22097	7605	2178
15786	28188	17671	8541	20909
8196	26431	10453	27251	10600
8208	25188	14269	20974	29100
21502	13000	11735	3566	21962
6490	10781	1611	24990	3471
15954	3703	24125	26209	24632
15830	25168	31992	5407	31657
11045	695	15618	501	17193
11266	29536	9010	5158	15313
8668	16057	24893	15350	8339
4075	25763	28206	65	17441
3355	16873	23059	854	5943
23257	16713	22422	32334	29757
12948	7973	316	11498	7465
30064	14045	2078	25000	16053
28231	12036	25264	17009	22217
16135	830	141	11175	12503
11978	11591	24467	9276	18208
32737	1003	7325	5119	16396
26550	31311	4211	15891	10844
15519	12786	8648	15911	22686
1337	15407	5757	12463	15588
18412	32218	30929	3536	17516
20368	5037	30001	22486	4414
13407	17522	25520	10258	20740
3792	14418	9662	12808	21684
4875	26939	10796	2261	21268
3904	17242	19210	4409	28289
27688	29936	1601	7080	29230
21568	27682	12564	21768	12013
17894	22100	15914	27904	14939
17250	10598	1076	28029	15263
2623	337	1188	15506	31211
19272	16750	23649	14890	31763
24426	5131	6345	27467	8329
29035	32757	18054	13381	27885
16192	21366	25998	24333	22901
14275	15225	20884	25372	25251
30888	10386	15820	29759	9591
24346	15411	16070	4331	21440
31462	15693	29787	24787	31209
7277	9692	15451	17150	12443
1390	23505	10414	30277	4328
22433	27160	30642	19107	2656
18300	13463	24297	26573	21383
26488	13340	18313	3420	17604
20902	8086	3943	4016	18852
27281	24289	8399	4433	13743
10273	14966	29748	4729	29609
18130	3594	26695	8172	23493
30577	24958	11232	8325	4441
28809	7752	28916	6954	10392
5567	23229	32693	26139	19843
20530	1245	765	8967	11496
18946	4769	26679	26640	16688
24989	3721	4244	3852	13625
30408	28405	32122	1702	29087
26855	27919	13822	15592	681
28986	28927	2482	6694	817
18823	22292	14286	30621	14287
11701	4401	8964	1127	2070
6496	22778	22005	29606	15107
12807	24237	13956	6202	17495
25999	1553	27701	15140	10084
6718	27282	30948	19318	10639
14457	12338	26642	6641	23417
8061	21183	29249	14881	23410
14395	22680	2654	21546	14393
10584	18840	275	221	29432
6795	24480	9715	25231	9445
12464	12275	27937	21156	8383
7861	16813	1838	18127	23540
20467	11309	9748	22916	28677
12337	7778	22355	30356	21251
30551	3361	16888	23498	29256
13311	3068	5344	3820	11145
3183	10610	28363	14051	14444
16602	868	3444	10852	29628
29473	15205	32496	30434	24827
3544	12888	6104	749	1769
19171	26439	13082	5477	23516
11538	26557	3148	11625	562
15828	5641	5387	11345	652
8044	19188	5929	26475	30315
18444	1947	19776	6301	30914
25743	20938	28018	20627	12686
3115	26675	2651	5920	9227
19901	8542	5351	12171	6653
20245	14712	1008	16682	6586
31741	25868	18629	16274	5003
16236	29778	2814	26692	22851
467	23359	31276	9753	12809
28172	22988	10547	6250	13782
3721	4801	28385	18645	1729
970	26952	13530	28075	9432
17574	17364	747	31587	3624
32031	20472	10750	24033	28560
22318	1859	321	4161	6322
14207	20823	14877	2313	13598
12486	6698	21879	29653	28040
5274	4633	2705	614	28303
11714	4131	29747	18610	18325
5800	18124	13938	16999	29114
17871	32284	12754	13144	7454
19872	32024	2965	32018	28701
21438	30468	18047	20529	20452
26591	31340	21251	25190	22009
27023	22541	25781	24938	24458
27050	27763	29684	17896	27235
15568	3383	31446	19193	29095
9625	22433	5426	16471	21491
8947	22372	27234	8700	27341
15555	15816	15222	580	24170
16161	25626	7931	6442	22909
24644	21092	29718	12284	15455
23222	25546	27948	7950	1964
30335	11301	4639	12036	13521
22374	28208	27827	17226	6510
21791	10984	4278	15130	26419
11719	7462	3010	7948	7906
9664	12049	74	21623	16717
27816	1280	20588	14720	23922
30167	13067	11527	4805	6402
7549	18003	4926	25573	16392
4904	18777	7045	4104	18659
16338	4014	25007	399	18367
23782	24956	15782	25706	24852
10620	13991	6384	20208	28227
20060	29595	3114	32681	9959
29439	18010	6469	12178	8406
27306	16043	12884	32412	27717
8037	11811	8169	1406	16050
2557	3730	24513	23297	27828
21631	20026	20779	17788	18251
1863	30580	20789	29086	2206
11328	10361	13897	4670	5269
8805	2342	25623	18004	6184
22957	10872	23095	21837	2903
17724	8585	16584	6067	21940
31657	2754	13897	16211	1852
27428	9778	1820	11061	15589
30067	15820	13190	532	25118
24775	32163	7333	12583	24003
28859	18427	5895	9526	15797
7993	3602	30592	8941	15433
13977	22744	12203	15272	7359
22520	17255	12536	28	5000
17599	22596	30995	10828	19508
4112	6131	524	16040	26664
22992	4423	5016	20773	3872
6038	17177	14528	4117	28898
6036	7894	23228	28485	24385
28479	30426	26561	14692	11343
15233	23971	31562	13864	21110
30901	26882	15046	5443	12838
15836	6856	8218	25658	16547
20223	13936	10417	24474	6840
21845	12793	4151	5833	3989
2835	28321	24926	3985	27205
22763	32385	23258	645	526
13675	13202	32672	14505	30348
13187	6445	23927	5724	31996
26677	17812	26847	7536	27551
1135	2555	32204	26462	22926
24186	31900	2649	15877	6621
3548	1821	19892	21734	31903
2885	2115	227	10850	16805
9695	17340	26669	19257	31665
2236	17775	23248	11299	21023
28823	24440	7890	5984	1394
27048	31825	15423	25927	14128
10659	27796	29876	4577	32631
26838	23367	27900	14625	3946
8412	27995	22365	11949	17593
18529	29378	27584	10858	9635
14855	18966	30813	28499	6137
8127	17470	15728	15672	625
10512	18352	2485	31067	8976
2600	4587	32682	19786	2241
15328	9175	23800	23899	12251
20407	30366	31934	6370	1345
14566	24133	28922	7196	6459
29257	21789	19440	28200	4942
7419	3945	17263	24048	12913
11275	21481	7051	25802	27321
17697	11181	13240	19715	174
6205	19984	19250	18260	16488
16457	26389	23002	17999	3763
8074	21417	11122	14199	4299
4905	18394	22610	19838	19419
2057	29712	15483	7734	7586
5067	1883	20803	3800	16353
26052	2551	20632	3254	20855
7252	22390	14127	28438	21054
19289	3305	14262	17438	18917
7229	12073	7992	25515	26613
13064	30157	16403	6859	11906
29936	5125	30373	16104	7208
22362	31634	5364	21195	25861
644	7901	30485	29185	18379
18203	17163	1786	8534	21498
8978	26811	23720	13281	23118
7002	155	16991	4284	27685
28376	20987	9998	11851	8466
1720	27722	5706	32261	19818
4385	24604	562	31675	29968
11297	14423	25852	10552	16075
15792	28589	17662	3851	19952
30667	26722	20351	4862	2524
2080	24152	13424	17083	24456
18445	25288	24611	9246	18625
23153	19966	22257	30837	6775
15467	20412	3565	19209	2706
23998	25700	4016	4647	6745
12271	16717	8127	18797	3249
19412	9173	25458	21700	11211
26779	9559	26850	18304	22658
16926	22487	8205	8584	4660
4263	5645	16709	23697	2942
15899	17843	5524	5468	271
20160	12188	10877	1015	7317
22886	2953	5079	13988	17961
31104	4385	30580	23411	17507
5875	2348	24769	6307	23058
7905	3297	14155	31658	30367
3336	1260	19395	28729	25011
6988	14211	17617	11582	18893
24358	11046	20549	12447	4029
29856	28606	25253	7338	28445
16595	14888	21719	6009	13952
19518	4025	26847	27889	9976
3592	21715	28313	17999	10811
12283	12050	27596	5317	8112
22455	17657	6162	21577	16899
3210	8256	7201	15272	4683
669	7022	28783	21961	16613
13505	5586	8128	17464	28252
13403	17992	19421	24631	10938
1982	3001	30417	18089	10355
13965	5815	3968	16151	28659
27861	7831	23524	25110	30592
8543	30346	29492	5183	24895
20189	22229	7773	27952	11329
30408	27183	16663	10193	28642
10533	1766	27986	7798	659
19825	7898	30355	27965	20753
18240	9216	5541	12794	1858
11768	23827	13404	27001	6822
15721	26173	2301	20063	7587
18193	30424	8866	25392	19742
2603	28880	19445	25746	1826
3242	23834	17505	18585	27279
29338	13536	22667	28019	15246
9251	9023	6303	12084	9239
12593	8491	18114	11870	5057
6971	2029	18926	28829	16124
11320	28264	22512	349	28925
16697	20808	31885	23612	2162
19272	25657	551	28520	23057
387	5993	30987	28785	29377
23610	15367	32713	11002	11300
17564	10944	27937	16018	14398
30378	16143	25629	5868	10166
4162	19607	13904	13273	4184
8659	21147	30846	29001	826
20766	7914	4455	11791	4265
23409	18711	24189	25508	29531
22605	13670	4079	13715	12233
12010	28793	21013	4627	30137
5282	15381	18487	7961	31057
752	26176	7094	14293	19924
